Content,Origin,Eating_Disorder,Type,Method
Icecream or defined collarbones,TikTok,1.0,Video Content,Manual
The food you craved for an hour or the body you have been craving for years ?,TikTok,1.0,Video Content,Manual
Whatever problems you have the answer is NOT in the fridge,TikTok,1.0,Video Content,Manual
Watching ED content instead of actually eating when I'm hungry,TikTok,1.0,Video Content,Manual 
Me going to sleep on an empty stomach but atleast the numbers on the scale will drop,TikTok,1.0,Video Content,Manual 
It is better to resist than it is to regret,Pinterest,1.0,Post,Manual
"Suck it up, and one day you won't have to suck it in",Pinterest,1.0,Post,Manual
"You are not hungry, you are just bored",Pinterest,1.0,Post ,Manual
Fat lasts longer than flavor,Pinterest,1.0,Post ,Manual
What you eat in private you wear in public,Pinterest,1.0,Post ,Manual
can someone give these types of thinspo keywords? Pinterest won't let me search ed orr anything like that ,Pinterest,1.0,Comment,Manual
"Do not reward yourself with food, you are not a dog ",Pinterest,1.0,Post ,Manual
you can have the snack you've craved for an hour AND the body you've wanted for a year 💕 balance is key,Pinterest,0.0,Comment,Manual
ive been unable to get out of bed all week due to weakness and body pains not to mention trouble breathing dont do this to urself,Pinterest,0.0,Comment,Manual
ngl maybe dont take weight loss tips from tiktok or pinterest,Pinterest,0.0,Comment,Manual
re reading the chic diet,Pinterest,1.0,Post ,Manual
resist or regret <33,Pinterest,1.0,Comment,Manual
You want motivation? Eat infront of a mirror naked,Pinterest,1.0,Post,Manual
Nothing tastes better than what skinny feels like,Pinterest,1.0,Post,Manual
"i am 158cm but 55kg 😂, i am fat💀",Pinterest,1.0,Comment,Manual
omll my dream legs aaa mine literally look inflated qwq,Pinterest,1.0,Comment,Manual
"not trying to encourage E D's or anything here but (from personal experience) try eating oatmeal, since it was low in calorie i didn't feel bad abt it and i could make progress by adding toppings :) (ex: yogurt, fruit, peanut butter, ect) stay safe girlies <3",Pinterest,0.0,Comment,Manual
"girls in comment are like ""goals"" , i'm actualy 47kg but i'm 164cm so i'm too fat ...my goal is like 44....sorry if you think i'm toxic…",Pinterest,1.0,Comment,Manual
Every taste adds to the waist,Pinterest,1.0,Post,Manual
Junk Food is not a reward it is a punishment,Pinterest,1.0,Post ,Manual
That humbling feeling when someone's current weight is your goal weight,TikTok,1.0,Video Content,Manual
"""Cute muffin top!"" said no one. ever...",Instagram,1.0,Post ,Manual 
"general reminder that if you see anyone in the monster high tag spreading pro-a.na content, (like those ""monster high d.iet"" posts,) it qualifies as promoting s*lf-harm and should be reported to tumblr for violating their guidelines. (you'll be able to report them for such by selecting ""report something else"".)",Tumblr,0.0,Blog Post,Manual
Feeling so fragile you feel like breaking >>>,Tumblr,1.0,Comment,Manual
I lost so much weight and I still want to be lower,Pinterest,1.0,Comment,Manual
No food will ever satisfy me more than a thigh gap,Tumblr,1.0,Blog Post,Manual
WAKING UP SKINNY IS WORTH GOING TO BED HUNGRY,Instagram,1.0,Post,Manual 
thin thighs or large fries?,Tumblr,1.0,Blog Post,Manual 
the body in the image is so body goals 💬,Tumblr,1.0,Comment,Manual 
it’s my current fav spo- NEED legs like that!,Tumblr,1.0,Comment,Manual 
I'm starting to see results and feeling skinny really does feel better than food tastes 😭,Tumblr,1.0,Blog Post,Manual
forever mad that i have a wide r1bcage bc i'll never truly look like my biggest th!nspos ;-;,Tumblr,1.0,Blog Post,Manual
i love when i feel my bones while i’m sleeping ,Tumblr,1.0,Blog Post,Manual
don’t you just love being the most petite and fragile person of the room ?,Tumblr ,1.0,Blog Post,Manual
i know the « diet » is DIETING when i feel dizzy standing up ,Tumblr,1.0,Blog Post,Manual
"i just love the fact that i’ll never be satisfied with my weight, i lose weight endlessly, there’s no limit ",Tumblr,1.0,Blog Post,Manual
"Bro, all you gotta do is drink water, chew gum, and omad. That's it, just get through it pussy.",Tumblr ,1.0,Blog Post,Manual 
hunger means you're doing it right.,Tumblr,1.0,Blog Post,Manual
do it to be skinny by summer,Tumblr ,1.0,Blog Post,Manual 
skinny is the best accessory.,Tumblr,1.0,Blog Post,Manual
"Reminder to all my afab disordered people, it is 100% normal and okay to gain a bit during your period. You’ll go back to normal after. Stay safe <33",Tumblr,0.0,Blog Post,Manual
My problem is coffee and tea with milk.... The milk calories add up,Tumblr ,1.0,Comment ,Manual 
wish i could lock myself in my room until im skinny and then i leave like a butterfly from it's cocoon ,Tumblr ,1.0,Blog Post,Manual 
I'd rather feel skinny and miserable than fat and miserable,Tumblr ,1.0,Blog Post,Manual 
"TIME TO LOCK IN BITCH, MARCH WILL BE YOUR MONTH TO LOSE WEIGHT, LOCK IN!!!",Tumblr ,1.0,Blog Post,Manual 
Does anyone else feel their bones to comfort themselves? like when I feel fat i feel my collarbone or wrist cause it makes me feel better,Tumblr,1.0,Blog Post,Manual
if ★ving bad why dizzy feel good? 🤨🤨,Tumblr,1.0,Blog Post,Manual
"I'm 25, I have an ed and I don't know what the duck I'm doing in my life. Cheers",Tumblr ,0.0,Blog Post,Manual 
"want everyone to be worried and talking about how skinny I am once the new school year starts ꒰⌗´͈ ᵕ ॣ`͈⌗꒱৩
",Tumblr,1.0,Blog Post,Manual
"i have a sinus infection both ears have ear infection, and bronchitis and the fucken med they have me on i couldn’t eat even if i wanted to this is amazing ",Tumblr ,1.0,Blog Post,Manual 
"emptiness is power. 
emptiness is purity.
emptiness is perfection.",Tumblr,1.0,Blog Post,Manual
"the thing about 4n0r3xia is that you don't only do it for the results. at the beginning,  they are obviously not immediate, so you can't only rely on that to keep ⭐️ving yourself. what it's immediate tho, it's the hunger. it all revolves around it, and after you get used to it, everything starts to feel lighter; your mind, your body, even that feeling of constant guilt in your chest. that's what is so addictive.",Tumblr ,0.0,Blog Post,Manual 
The feeling of rubbing on your rib cage is so triggering!!,Tumblr,0.0,Blog Post,Manual
"୨⎯ *ੈ✩‧₊˚"" if you can eat when you’re not hungry; you can starve when you are"" *ੈ✩‧₊˚⎯୧",Tumblr,1.0,Blog Post,Manual
"It’s probably my ed talking, but I kinda like the early 00’s diet culture. Am I crazy for wanting it to come back?",Tumblr,1.0,Blog Post,Manual
"It's for control, the feeling, my body and weight, for everything",Tumblr ,0.0,Comment ,Manual 
"remember how pure and clean you feel while starving
don't fail this time ",Tumblr,1.0,Blog Post,Manual
I need more people to abuse me and tell me what a fat nasty disgusting mess I am. Motivate me to starve.,Tumblr,1.0,Blog Post,Manual
"I feel so not right.

I’m so hungry and then when I eat i feel disgusting

I feel disappointed 

I don’t feel real

I can’t look into the mirror and actually process that that is what I look like",Tumblr,0.0,Blog Post,Manual
"𝚆𝚑𝚢 𝚊𝚛𝚎 𝚢𝚘𝚞 𝚎𝚊𝚝𝚒𝚗𝚐 ? 

𝙳𝚘𝚗'𝚝 𝚢𝚘𝚞 𝚠𝚊𝚗𝚝 𝚝𝚘 𝚋𝚎 𝚙𝚛𝚎𝚝𝚝𝚢?",Tumblr,1.0,Blog Post,Manual
YOUR BODY IS ON YOUR SIDE BUT THE ED ISN'T,Instagram,0.0,Post ,Manual 
somebody traumatise me so badly to the point that i cant eat anymore ,Tumblr ,1.0,Blog Post,Manual 
"just saw a photo of myself
planning to never eat again ",Tumblr,1.0,Blog Post,Manual
the feeling when you wake up in the morning after starving the whole day before >>>,Tumblr,1.0,Blog Post,Manual
"• Reasons to not b1nge :

 🌸 eating only ever makes you feel worse

 🌸 bloatings gonna hit like a b1tch tomorrow 

 🌸 the cravings WILL go away

 🌸 you dont deserve it, you need to study more

 🌸 youre going to regret it one bite in

 🌸 you've been so good dont let this set you back

 🌸 one binge could lead to a series of binges

 🌸 wait for a meta day

 🌸 YOU decide what goes in ur body

 🌸 the numbers on the scale aren't an accident 

 🌸 an empty stomach feels better than regret

 🌸 you're serious about this right? act serious

 🌸 dont lose control.

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

(this is totally directed at myself im writing this to take up time,,, my period started mid fast and im wearing this cute tight affliction shirt tomorrow but i get bloated so easily. also, how do yall sleep i love the feeling of an empty stomach but god forbid i sleep on it..)",Tumblr ,1.0,Blog Post,Manual 
"friendly reminder fatass, high rise jeans are going out of style and low rise is coming back. you won’t be able to hide that fat stomach for much longer",Tumblr,1.0,Blog Post,Manual
"Being just skinny ain't gonna cut i need to look SICK,  just bones and skin. I need to disappear. ",Tumblr,1.0,Blog Post,Manual
Love the feeling of an empty stomach ,Tumblr ,1.0,Blog Post,Manual 
dm me if you want to join ana discord for support and motivation,Tumblr ,1.0,Comment ,Manual 
Tysm i thought im gonna binging again but i stop myself rn cuz i see this post ilysm <33,Tumblr ,1.0,Comment ,Manual 
i'm going to be skinny before summer,Tumblr ,1.0,Blog Post,Manual 
"Body in Fasting Mode ੭* ੈ✩‧₊˚

There is literally nothing better than the feeling of fasting for soooo long that you body goes into ⭐ving mode and completely stops producing ghrelin(hormone that causes hunger). 

It feels like you stepped out of a sauna.

It feels like a cold glass of water. 

It feel like your finally in full control.

No stupid body signals, No hunger Panes, Only your own self-control to steer you to your goals.

Try it and you'll be addicted.

Gonna fast for 5 days to feel it again <3",Tumblr ,1.0,Blog Post,Manual 
I wish I could talk to my younger self and tell her to get tf out of the kitchen stop binging and get your Shi together!!!!,Tumblr ,1.0,Blog Post,Manual 
i dont crave food i crave results,Tumblr ,1.0,Blog Post,Manual 
this so relatable I don’t even care about the food anymore I just want the number to go down,Tumblr ,1.0,Comment ,Manual 
Nice same I want to see my GW with a coat and shoes on in the middle of the day,Tumblr ,1.0,Comment ,Manual 
the food you've craved for an hour or the body you've craved for a life time ?,Tumblr ,1.0,Blog Post,Manual 
"Im so excited for when I start losing, bro I want people to hug me and be shocked by how thin I am😭",Tumblr ,1.0,Blog Post,Manual 
"THISS, i was so glad when my friend hugged me and she said my waist was small, wish it cld happen again :((",Tumblr ,1.0,Comment ,Manual 
"he’s not talking to me.

i need to starve myself.",Tumblr ,1.0,Blog Post,Manual 
"if i gained it, i can lose it",Tumblr ,1.0,Blog Post,Manual 
"nobody understands how fucking much i love being sick

i am genuinely obsessed with struggling it makes me gush ",Tumblr ,1.0,Blog Post,Manual 
"Maybe when I'm gonna lose weight
I will finally be able to look at a mirror without crying ",Tumblr ,1.0,Blog Post,Manual 
"✨I WOKE UP TO BEING UNDER MY 3RD GW✨

this feels better then any food ive ever eaten",Tumblr ,1.0,Blog Post,Manual 
I have that body and I hate it I wanna be skinnier,Tumblr ,1.0,Comment ,Manual 
I’m not hungry… I’m sad,Tumblr ,1.0,Blog Post,Manual 
"""you're pretty just the way you are"" but i could be so much better and skinnier, then i could be even more pretty. and i will be.",Tumblr ,1.0,Blog Post,Manual 
"The TikTok people have another word for the 2014 Tumblr thigh Gap now: Legging legs.

lol. Twelve year old girls will never be allowed to just live in peace🫠",Tumblr ,0.0,Blog Post,Manual 
"pride of starving vs. shame of binging

it’s up to you",Tumblr ,1.0,Blog Post,Manual 
"sk!p d!nner , 
wake up th!nner . 🫶🏽🕯️",Tumblr ,1.0,Blog Post,Manual 
people who were fat as kids either become a fat adult or an adult with an eating disorder fr,Tumblr ,0.0,Blog Post,Manual 
i hate not looking anorexic enough. I probably look normal tbh.,Tumblr ,1.0,Blog Post,Manual 
Being in your 20s with an ed is such a different feeling to being a teenager with an ed like I feel so silly as if it's something that I should have left behind with all the other stupid things teenagers do but somehow it stuck and never went away ,Tumblr ,0.0,Blog Post,Manual 
